label,youtube_id,time_start,time_end,split,is_cc
marching,0yEnrFOwAi0,358,368,train,0
marching,0YZx0FqTkzE,0,10,train,0
marching,17ULV9lJoGs,49,59,train,0
massaging back,-_s4v7smBNk,857,867,train,0
massaging back,0-osYq_IwrU,353,363,train,1
massaging back,0a4wUjHu1jI,235,245,train,0
massaging back,0JNCCyyaORI,141,151,train,0
massaging back,0jOrRzjfbAI,19,29,train,1
massaging back,0QF5iu38EbY,241,251,train,0
massaging back,0XMV-Wf5OAA,106,116,train,1
massaging back,1cC1BMR0A78,97,107,train,0
massaging back,1Cw6OopZJ3w,324,334,train,0
massaging back,1dAyu5Y9oQE,2,12,train,0
massaging back,1hJWaB5N5cA,803,813,train,0
massaging back,1icOr9STcfU,8,18,train,0
massaging back,1idHRDOWlnc,297,307,train,0
massaging back,1kAkVbbygvY,260,270,train,0
massaging back,1L3npOqTcZ8,15,25,train,0
massaging back,1RbYaTGVX8Q,442,452,train,1
massaging back,1RGQxUIeO4g,184,194,train,0
massaging back,1SjtUmT8930,3,13,train,0
massaging back,1U2D3qwiM5M,9,19,train,0
massaging back,1U2dLyM2Tu0,274,284,train,0
massaging back,1WQuYYX0i3s,148,158,train,0
massaging back,203vb0jk-UA,36,46,train,0
massaging back,2AsHM7uUPy0,614,624,train,0
massaging back,2bqW_HZxlL4,424,434,train,0
massaging back,2EQCt63ib_E,201,211,train,0
massaging back,2jTFrf8XBeI,192,202,train,1
massaging back,2K8XgGAENvk,465,475,train,0
massaging back,2KPN9ZqnsEs,33,43,train,0
massaging back,2nhUCSvPsNg,7,17,train,0
massaging feet,0b5ydcwz080,106,116,train,0
massaging feet,0iE6NpyHaB0,42,52,train,0
massaging feet,0lwbpLS2FWI,64,74,train,0
massaging feet,0wu1za6g0dU,107,117,train,0
massaging feet,116kRxF4WTo,3,13,train,0
massaging feet,1CdN5P-_gZ8,3,13,train,0
massaging feet,1Kx_oF-ChnQ,157,167,train,1
massaging feet,1VYJFLdXlec,494,504,train,0
massaging feet,27Lc6AJh-v4,32,42,train,0
massaging feet,2aFUSnzt0Yk,0,10,train,0
massaging legs,0srYnggZGCk,17,27,train,0
massaging legs,1c1g6gytQic,0,10,train,0
massaging legs,1FcPUEHv_Tk,2,12,train,0
massaging legs,1j3zmFZYPX8,180,190,train,0
massaging legs,1PHiTAuhKZ0,2,12,train,0
massaging legs,1UKKQzYOj4o,104,114,train,0
massaging legs,2-S6bU0DpQ0,364,374,train,0
massaging legs,2IfZqy9SzI4,16,26,train,0
massaging legs,2JMJ7hdUxaE,112,122,train,0
massaging legs,2QVdSZKShQ8,1236,1246,train,0
massaging legs,2v5Eah1Iimc,127,137,train,0
massaging legs,2winnxIst50,549,559,train,1
massaging legs,2_4DmsVCG9E,21,31,train,1
massaging person's head,1frqVdjWGd0,688,698,train,0
massaging person's head,1S6gU75rRNk,149,159,train,0
massaging person's head,1ueQTMIslwQ,358,368,train,0
massaging person's head,1vrgam3iLxs,928,938,train,0
massaging person's head,1ywKBR-5Do4,194,204,train,0
massaging person's head,20qbGMYV5yo,166,176,train,0
massaging person's head,2gSzvAhedG8,713,723,train,1
massaging person's head,2h08Btc34wU,53,63,train,0
massaging person's head,2lYm0QJnuPs,2,12,train,0
massaging person's head,2M5pH3x7nXk,0,10,train,0
massaging person's head,2oB9U_8ZBCI,21,31,train,0
massaging person's head,2oxMGUd5gZQ,392,402,train,1
massaging person's head,2p6td5499WQ,17,27,train,0
massaging person's head,33ddT9969OU,241,251,train,0
massaging person's head,3c8iv3i7dak,27,37,train,0
milking cow,-jRvvpzCh7w,0,10,train,0
milking cow,-K74JEPrJJQ,43,53,train,0
milking cow,-MYJtLnxUqY,31,41,train,0
milking cow,-Olw5bPU_RE,493,503,train,0
milking cow,-ptMoBcBe7Y,28,38,train,0
milking cow,-tjARoxdBJw,4,14,train,0
milking cow,-tTErlr0HuI,113,123,train,0
milking cow,-xxpyScg_vY,0,10,train,0
milking cow,0CsAKXK4sgk,4,14,train,0
milking cow,0fdzNn6qT6o,6,16,train,0
milking cow,0k45Xa4OrFc,1,11,train,0
milking cow,0LdmTwbHPu8,1,11,train,0
milking cow,0n1We0bkcNw,125,135,train,0
milking cow,0rEq__LZZmc,2,12,train,0
milking cow,0RnxRZ744Ds,14,24,train,0
milking cow,0SYsQfmAofo,1,11,train,0
milking cow,0WDRWysQK2k,35,45,train,0
milking cow,0wQbexQlq4M,35,45,train,0
milking cow,0XyEeNJp5_g,1121,1131,train,0
milking cow,18WuF8bnEjY,64,74,train,0
milking cow,1E-twOFAPfw,8,18,train,1
milking cow,1fH8Hd8dxyk,92,102,train,0
milking cow,1G52dKoPPvE,22,32,train,0
milking cow,1gGVdnXlW5o,3,13,train,0
milking cow,1Gm6Ez2rBDI,4,14,train,0
milking cow,1hSBXAMapOw,54,64,train,0
mopping floor,04Qvw9bFJYI,50,60,train,0
mopping floor,09mQD547rsc,38,48,train,0
mopping floor,0b44AsqL7p0,0,10,train,0
mopping floor,0jvgTtveKL0,57,67,train,0
mopping floor,0mEpR8VbrNI,7,17,train,0
mopping floor,1-Sqf8W2rzI,613,623,train,0
mopping floor,15hBSYGNRjc,102,112,train,0
mopping floor,17fcpd4Bb-I,3,13,train,0
mopping floor,1CT8xfrZL-g,3,13,train,0
mopping floor,1OhPgU_WpyU,2,12,train,0
mopping floor,1pQpW89Fg00,0,10,train,0
mopping floor,1vt4Zh7doD4,5,15,train,0
mopping floor,259K1wC2IMk,82,92,train,0
motorcycling,-WxsWGoFgpc,6,16,train,0
motorcycling,-YTpoLkVR0g,82,92,train,0
motorcycling,074aKLvf1QU,2,12,train,1
motorcycling,0cMzb48oco0,82,92,train,1
motorcycling,0dC3o90WYHs,34,44,train,0
motorcycling,0dCeQNSMr2k,97,107,train,0
motorcycling,0FFMSPWSKzU,509,519,train,1
motorcycling,0hlTrRCscYg,32,42,train,0
motorcycling,0kJ7iToFhzs,132,142,train,0
motorcycling,0Kpw3SAW3IY,10,20,train,1
motorcycling,0NCqr78jJ14,322,332,train,0
motorcycling,0oeVTTRySuA,214,224,train,0
motorcycling,0oPa4wJQy5I,310,320,train,0
motorcycling,0taz1NdwNcM,16,26,train,0
motorcycling,0xOnw8cvcTQ,4,14,train,0
motorcycling,17cJ3LjI1kM,3,13,train,0
motorcycling,18g-yGx1Tcw,76,86,train,0
motorcycling,19mfQhPZ6lk,9,19,train,0
motorcycling,1pV66PCnaUY,10,20,train,0
motorcycling,1qCs_NadhpE,8,18,train,0
motorcycling,1qCxpOOnAus,6,16,train,0
motorcycling,1SwdgbSrYbA,109,119,train,0
motorcycling,1XO2fZW_9rI,55,65,train,0
motorcycling,2-XU7CL87RU,367,377,train,1
motorcycling,25IEz634w7o,557,567,train,0
motorcycling,269J9fk-Rg0,41,51,train,1
motorcycling,28QvD297RfU,25,35,train,1
motorcycling,291ADI6cq8c,1,11,train,0
motorcycling,2AXXHlLH0BQ,12,22,train,1
motorcycling,2E0hgHCcnYY,5,15,train,0
moving furniture,-sDRaA72m7Y,2,12,train,0
moving furniture,-t8deQ8n6PE,35,45,train,0
moving furniture,-ws6fvun_wQ,1,11,train,0
moving furniture,-_zSVTFVIGE,5,15,train,0
moving furniture,00n8VTpc_Uc,13,23,train,0
moving furniture,0ssER51PqQc,535,545,train,0
moving furniture,0tZqBdtTX9I,4,14,train,0
moving furniture,0Z9kE0CP4PE,41,51,train,0
moving furniture,10NP5vP6Olc,47,57,train,0
mowing lawn,-O3yc1TtPe0,32,42,train,1
mowing lawn,-OpCe8xgLGo,18,28,train,0
mowing lawn,-pgllJa29S4,3,13,train,0
mowing lawn,-RtyF_Vqld0,368,378,train,0
mowing lawn,-SUchzC0pBQ,1,11,train,0
mowing lawn,-XnNKlTGOqE,37,47,train,0
mowing lawn,-XRUhNpUzfU,229,239,train,0
mowing lawn,01IsL7cOQvM,3,13,train,0
mowing lawn,08ABNmlzJT8,0,10,train,0
mowing lawn,08dBZbo40Ng,32,42,train,0
mowing lawn,09tMRQJvtJE,5,15,train,0
mowing lawn,0DNPwaEmhI0,414,424,train,0
mowing lawn,0Hr1KO_XVK4,90,100,train,0
mowing lawn,0mdXiQ82onQ,23,33,train,0
mowing lawn,0NdUx-KPitU,0,10,train,0
mowing lawn,0NeRPJgTvlE,145,155,train,0
mowing lawn,0nxJE7G1M1A,0,10,train,0
mowing lawn,0PNC7VTMUjQ,46,56,train,0
mowing lawn,0QqDduDEmeo,13,23,train,0
mowing lawn,0Qwnz9zE9iw,10,20,train,0
mowing lawn,0qXt8zULXJw,22,32,train,0
mowing lawn,0tXk0KzslLk,87,97,train,0
mowing lawn,0UTKZRo0HIg,144,154,train,0
mowing lawn,0yoSzSbdckU,82,92,train,0
mowing lawn,1-XluJciO7o,27,37,train,0
mowing lawn,12AkWkaidz8,58,68,train,0
mowing lawn,19tGPy2wKZE,89,99,train,1
mowing lawn,1B63sueiDxM,761,771,train,0
mowing lawn,1C8x3-LGSo4,126,136,train,0
news anchoring,-lzGuRWGDCE,28,38,train,0
news anchoring,-snAHpMtWlc,96,106,train,0
news anchoring,-WdB8oVQHOk,3,13,train,0
news anchoring,0lewOBmYeKE,65,75,train,0
news anchoring,0Q09NtENEtQ,69,79,train,0
news anchoring,0yZA6FlDyeg,370,380,train,0
news anchoring,11ZPBc9tEb4,308,318,train,0
news anchoring,1CbmYck1MO4,4,14,train,0
opening bottle,-lunXBvh-UM,7,17,train,0
opening bottle,-mBrVnRmgGY,6,16,train,0
opening bottle,-P5ijO1hEzY,93,103,train,0
opening bottle,-vv_-2AODZM,3,13,train,0
opening bottle,-wz60mQ3pe8,0,10,train,0
opening bottle,-XneDYka8AM,0,10,train,0
opening bottle,0apRjOL0cBM,0,10,train,0
opening bottle,0CmaaAndVxY,2,12,train,0
opening bottle,0ECsvazS25g,2,12,train,0
opening bottle,0jGzu5eakYQ,21,31,train,0
opening bottle,0QmKHfYfovk,52,62,train,0
opening bottle,0WgrxBcjLhQ,3,13,train,0
opening bottle,0xk54rQjgC0,1,11,train,0
opening bottle,0xoo3cByDYM,31,41,train,0
opening bottle,0yDC0rydnCg,56,66,train,0
opening bottle,0ZXsAT5jWYg,0,10,train,0
opening bottle,1-H48shKC9I,1,11,train,0
opening bottle,11WfYWXFS9M,0,10,train,0
opening present,-kRj53ftJnU,9,19,train,0
opening present,-p8HypgZl6o,4,14,train,0
opening present,-Q83wlepp48,14,24,train,0
opening present,-W1d_vhMasw,4,14,train,0
opening present,-xDXYkOG5B0,55,65,train,0
opening present,-YGIiAr8SLc,103,113,train,0
opening present,-ygjTvEdGJ0,140,150,train,0
opening present,01rdh-3CnsE,13,23,train,0
opening present,0cRYsT9pHOM,51,61,train,0
opening present,0foVlayF72U,6,16,train,0
opening present,0foWkOFyYG0,68,78,train,0
opening present,0hhfOGkn8AU,47,57,train,0
opening present,0jFBHhjvbYs,465,475,train,0
opening present,0luQfCHdTUE,32,42,train,0
opening present,0s2cFiqUl2M,36,46,train,0
opening present,0xA7JQTsgNk,60,70,train,0
opening present,1-I3bZnxQIY,47,57,train,0
opening present,11qz8wWjBYs,45,55,train,0
opening present,1dJW9_6zy5w,2,12,train,0
opening present,1Dz1FGJ1huE,189,199,train,0
opening present,1ehDWXzIGFU,45,55,train,0
paragliding,-qCYMzHkc2k,7,17,train,0
paragliding,0eE_3nvbClk,53,63,train,0
paragliding,0hrx0HwZxME,2,12,train,0
paragliding,0vCPUd1WQ4U,36,46,train,0
paragliding,15LSh_XPils,280,290,train,0
paragliding,1a9QR0Ir2NQ,154,164,train,0
paragliding,1EiHodiRTI8,122,132,train,1
paragliding,1Ep1RNI0b0U,35,45,train,0
paragliding,1EXXo5VUaTg,1,11,train,0
paragliding,1l6cEoNWn1A,168,178,train,0
paragliding,1LN26t34S8c,111,121,train,0
paragliding,1LS1eWN_TbE,2,12,train,0
paragliding,1LXyToVo15U,723,733,train,0
paragliding,1l_djoystQs,63,73,train,0
paragliding,1YHoEM2Z9OM,206,216,train,0
paragliding,1YI7Rmuz4iA,680,690,train,0
paragliding,2B8s6prCDIg,7,17,train,0
paragliding,2C0wN5CtIX4,75,85,train,0
paragliding,2CHfVeE4IKk,184,194,train,0
paragliding,2CJ0vGR-lbQ,73,83,train,0
parasailing,-Rws6xGjZwo,4,14,train,0
parasailing,-Up2InNS7qw,98,108,train,0
parasailing,-y_k6HMXFhI,3,13,train,0
parasailing,-_4fa94ewsg,15,25,train,0
parasailing,0Dn8FwUHgQs,20,30,train,0
parasailing,0EAcUpnVKjk,26,36,train,0
parasailing,0EaTan0oZlY,16,26,train,0
parasailing,0eOfjAfor9U,143,153,train,0
parasailing,0UOXXN3X4xM,17,27,train,0
parasailing,0vGxHKenqG4,15,25,train,0
parasailing,1a2QGEo7pts,312,322,train,0
parasailing,1av2rp5evR4,49,59,train,0
parasailing,1N6ACNX3pwg,6,16,train,0
parasailing,1we3aHlBXG8,13,23,train,0
parasailing,1YK-NkMZHMI,100,110,train,0
parasailing,20feOgg2F6I,23,33,train,0
parasailing,2E0KINZFSHI,57,67,train,0
parasailing,2eg8pY5Yoh4,5,15,train,0
parkour,-OLJniOW9GA,15,25,train,0
parkour,-r3MYr5udg8,176,186,train,0
parkour,07zkHLVSmGU,138,148,train,0
parkour,0fdsoruE6p4,3,13,train,0
parkour,0KRBoxyYp80,32,42,train,0
parkour,0SXE427wfW0,50,60,train,0
parkour,0t7dUcSKsMw,66,76,train,0
parkour,113alpZldjE,13,23,train,0
parkour,1ZPU2ysFfOQ,0,10,train,0
parkour,2EI7nlBAZTU,3,13,train,0
parkour,2FZdthWS1hQ,76,86,train,0
passing American football (in game),-Pyr483bai8,2,12,train,0
passing American football (in game),-S_ZGBv_f3c,10,20,train,0
passing American football (in game),-wumVw8WA2Q,7,17,train,0
passing American football (in game),0Ge0zz0KiPw,123,133,train,0
passing American football (in game),0U5eS-mrCLo,14,24,train,0
passing American football (in game),0W8uyjKT55Q,0,10,train,0
passing American football (in game),0xi74oJHNco,1,11,train,0
passing American football (in game),16qTOF6HsqQ,3,13,train,0
passing American football (in game),1bL0Cw_A4j8,1,11,train,0
passing American football (in game),1CqEl06JW6Y,2,12,train,0
passing American football (in game),1d3QfM8cwXI,4,14,train,0
passing American football (in game),1gwQ9OnEy_w,12,22,train,0
passing American football (in game),1M-jA99a0qA,11,21,train,0
passing American football (in game),1mw3jz_v-ds,5,15,train,0
passing American football (in game),1PrVtPuTb7Y,1,11,train,0
passing American football (in game),1Q5DVkKSXZ8,0,10,train,0
passing American football (in game),1sXCDYcAPP8,3,13,train,0
passing American football (in game),1u6yj_vmLoc,3,13,train,0
passing American football (in game),1XAfTVVNUrY,2,12,train,0
passing American football (in game),1ZLM1gwVLQI,7,17,train,0
passing American football (in game),20RNd3IBSi0,115,125,train,0
passing American football (in game),22s3k5Mie4E,2,12,train,0
passing American football (not in game),-ZdBZChUDf8,67,77,train,0
passing American football (not in game),09iImOR8vGs,1,11,train,0
passing American football (not in game),0E299kpi2ow,9,19,train,0
passing American football (not in game),0GLC0yenHN0,307,317,train,0
passing American football (not in game),0hHigjE353A,117,127,train,0
passing American football (not in game),0iUBe6S6VyE,28,38,train,0
passing American football (not in game),0NzrSapxMWk,0,10,train,0
passing American football (not in game),0o1Xab8dHSM,5,15,train,0
passing American football (not in game),0qgoi3Wn6HI,10,20,train,0
passing American football (not in game),0rJgRoBVBLg,2,12,train,0
passing American football (not in game),0uf6bfgEncM,1,11,train,0
passing American football (not in game),0VAC-jaid2w,2,12,train,0
passing American football (not in game),0zMZPO3TmV0,0,10,train,0
passing American football (not in game),0zqN9APbGIQ,40,50,train,0
passing American football (not in game),15iIpuAVlkc,108,118,train,0
passing American football (not in game),16nsBNSuuZ4,1,11,train,0
passing American football (not in game),17v7761cTMU,5,15,train,0
passing American football (not in game),1DKkfyx8e04,4,14,train,0
passing American football (not in game),1dmwnxQIC0I,2,12,train,0
passing American football (not in game),1DZidfcpumo,12,22,train,0
passing American football (not in game),1EdD1OkUrLs,18,28,train,0
passing American football (not in game),1FWw6MeOdWw,131,141,train,0
passing American football (not in game),1iv2_VujUaE,5,15,train,0
passing American football (not in game),1MFOHp6Ayro,2,12,train,0
passing American football (not in game),1UJ613fZ-QQ,2,12,train,0
passing American football (not in game),1uOPWTS1Rms,44,54,train,0
peeling apples,-XzEhqbdlA0,1,11,train,0
peeling apples,03xO1H48Kas,55,65,train,0
peeling apples,0cKRYGwRxp4,1,11,train,0
peeling apples,0LYyyV5PRwY,21,31,train,0
peeling apples,0m33UXBjaEg,6,16,train,0
peeling apples,0T3YtsWWEBM,0,10,train,0
peeling apples,0v-Y8SnNEVY,25,35,train,0
peeling apples,1-_nzW98f0M,2,12,train,0
peeling apples,151r492H6X8,144,154,train,0
peeling apples,1bKsC3HY2MA,66,76,train,0
peeling apples,1qSZDBpv6lM,77,87,train,0
peeling apples,1Rhy8gl_l4M,436,446,train,0
peeling apples,1_jfz7DZgtA,1,11,train,0
peeling potatoes,0tbwPpufgsE,2,12,train,0
peeling potatoes,0TQtPfWYpU4,64,74,train,0
peeling potatoes,0VtQ4hcBhpU,72,82,train,0
peeling potatoes,1isKrzrZTMw,2,12,train,0
peeling potatoes,1j2bqO1pxwQ,2,12,train,0
peeling potatoes,27nf1hNqnNY,30,40,train,0
peeling potatoes,2hqnaYSoHR8,223,233,train,0
peeling potatoes,2kmLJ0CqwPU,15,25,train,0
peeling potatoes,2LK56y2Pyag,5,15,train,0
petting animal (not cat),-KX8ZEdKlX4,17,27,train,0
petting animal (not cat),02MhTVQbVwg,48,58,train,0
petting animal (not cat),04Ry5x8zCqs,156,166,train,0
petting animal (not cat),06lRs8M7bSA,15,25,train,0
petting animal (not cat),07diMt4U1lw,116,126,train,0
petting animal (not cat),07xXjxsohjA,130,140,train,0
petting animal (not cat),0e1EMM81emQ,357,367,train,1
petting animal (not cat),0f9x0bULOJw,282,292,train,0
petting animal (not cat),0IAlB8EBZkc,7,17,train,0
petting animal (not cat),0NxxH7g8O5s,26,36,train,0
petting animal (not cat),0r1tBheuaXU,19,29,train,0
petting animal (not cat),0Wo98IdOc08,37,47,train,0
petting animal (not cat),0xZreisqYSo,5,15,train,0
petting animal (not cat),0z3oGtLGlNo,30,40,train,0
petting animal (not cat),0_4zOwgabn4,48,58,train,0
petting animal (not cat),1bsRsgz_3zk,32,42,train,0
petting animal (not cat),1CN2-8KGLKo,311,321,train,0
petting animal (not cat),1FsP1VEEOaE,38,48,train,0
petting animal (not cat),1hCeTrNDlnA,127,137,train,0
petting cat,-uQEPIgJjO4,50,60,train,0
petting cat,-xRULl4FhNw,57,67,train,0
petting cat,-ZCfEJl3Sxg,16,26,train,0
petting cat,0au5gb0jJos,38,48,train,0
petting cat,0n5JR_xxcTw,9,19,train,0
petting cat,0qhFXtmwx9A,500,510,train,0
petting cat,0rm0lp3h8Z8,5,15,train,0
petting cat,0TSrJ_eoqVQ,82,92,train,0
petting cat,11fx7kNit2M,37,47,train,0
petting cat,1M93VXg55Fk,31,41,train,0
petting cat,1mBYF0v9A-A,19,29,train,0
petting cat,1n_bOp6Oecg,35,45,train,0
petting cat,1rRNNOo3J-A,6,16,train,0
petting cat,1v2pjy9QJqg,19,29,train,0
petting cat,1vQBfcSEqjQ,3,13,train,0
petting cat,2-3Yv8ws3ys,91,101,train,0
petting cat,23uD5oqmFR0,19,29,train,0
petting cat,29etCiaGuas,38,48,train,0
picking fruit,-M1W0Zj52T8,27,37,train,0
picking fruit,-mPOZ2pvyRU,32,42,train,0
picking fruit,-mTi-57hNuw,29,39,train,0
picking fruit,-n5JEmTInzM,22,32,train,0
picking fruit,-nvFKzOKsxs,27,37,train,0
picking fruit,-QXKPOgbPno,2,12,train,0
picking fruit,-RHbd1a7uIc,0,10,train,0
picking fruit,-tajNaB6B7Y,37,47,train,0
picking fruit,-_xug6P1f5Y,56,66,train,0
picking fruit,0fAJtEFuaMM,2,12,train,0
picking fruit,0hJeAZrxfKA,25,35,train,0
picking fruit,0hP9sqHtSMo,113,123,train,0
picking fruit,0kNcTxm63JQ,6,16,train,0
picking fruit,0PMgzIcBP_Y,135,145,train,0
picking fruit,0Yb6WenOjos,85,95,train,0
picking fruit,1-ziZ2AakwY,0,10,train,0
picking fruit,1BPIqXezHjw,59,69,train,0
picking fruit,1ceC4tb97xg,41,51,train,0
picking fruit,1DpkQ5VTYig,1,11,train,0
picking fruit,1gIVwBdd4nE,26,36,train,0
planting trees,-EB7b-Z2ZYg,125,135,train,0
planting trees,-Fax95mvLZc,4,14,train,0
planting trees,-s75xR5LaYI,46,56,train,0
planting trees,-wxVPMs4Jj4,439,449,train,0
planting trees,09sCD17AOyY,2,12,train,0
planting trees,0cR2NhisD4o,34,44,train,0
planting trees,0Jy9Z_pzwyk,22,32,train,0
planting trees,0L4hd2zM7uM,15,25,train,0
planting trees,0L4MPYB21Eo,116,126,train,0
planting trees,0LCw3Eo632w,121,131,train,0
planting trees,0mIfm_JtdK4,1,11,train,1
planting trees,0wHUlYrkG3Y,478,488,train,0
plastering,1K0vpmFWI5A,410,420,train,0
plastering,1ZK9jgKCXJo,68,78,train,0
plastering,22QxXOO0k6Y,74,84,train,0
plastering,28avcdNnW2Q,76,86,train,0
plastering,2r4nreZCyho,725,735,train,0
plastering,2Ukz9OVuJUA,362,372,train,0
plastering,3aOKaxYEY_A,13,23,train,0
plastering,3q8Jko_IJ2g,675,685,train,0
playing accordion,02dApGdszXY,25,35,train,0
playing accordion,04FSkw_vAFo,96,106,train,0
playing accordion,080tR8-5R7k,5,15,train,0
playing accordion,0ba6-onhLJU,45,55,train,0
playing accordion,0bedv8B0ve0,31,41,train,0
playing accordion,0CsAQSsgqxk,74,84,train,0
playing accordion,0kCfPvBiwug,134,144,train,0
playing accordion,0KNSkPmmqWg,467,477,train,0
playing accordion,0me9SRAg3J4,23,33,train,0
playing accordion,0OCVaL0clww,11,21,train,0
playing accordion,0phXt0i01vs,13,23,train,0
playing accordion,0rVdxGuX5do,4,14,train,0
playing accordion,0WcEDHLc53I,71,81,train,0
playing accordion,1049Y7NnN5E,216,226,train,0
playing accordion,17Vr6BXp478,8,18,train,0
playing accordion,1DUjfw2-hzE,7,17,train,0
playing accordion,1ewbovHEWUI,52,62,train,0
playing accordion,1GqjlYd-a84,3,13,train,0
playing accordion,1H7gc7obh9w,50,60,train,0
playing accordion,1i56cpFy188,34,44,train,0
playing accordion,1k4t96yTs-I,8,18,train,0
playing accordion,1pU-9lGh4_w,53,63,train,0
playing accordion,1q_UpMrKuYM,69,79,train,0
playing badminton,-WydY1exfyE,23,33,train,0
playing badminton,-xe1o04qat0,24,34,train,0
playing badminton,-YahzPZNkOI,50,60,train,0
playing badminton,-_Xuc6n-jkg,911,921,train,0
playing badminton,06yBwbm-V30,39,49,train,0
playing badminton,098OAvn9eVQ,51,61,train,0
playing badminton,0dBcXeXl9G4,17,27,train,0
playing badminton,0dru1CVDCpo,4,14,train,0
playing badminton,0e892qXHRso,12,22,train,0
playing badminton,0fMGvLzOAFM,52,62,train,0
playing badminton,0HsoNA4Ix6M,2,12,train,0
playing badminton,0JFsfiSmyhQ,3,13,train,0
playing badminton,0JvsnxUcBQM,202,212,train,0
playing badminton,0mqWa2htdP0,238,248,train,0
playing badminton,0OFujTCGsGI,3,13,train,0
playing badminton,0p62ecNNTog,2,12,train,0
playing badminton,0QQfr5nK7_E,0,10,train,0
playing badminton,0rkoy88Z0UU,47,57,train,0
playing badminton,0V-7rRMow9k,53,63,train,0
playing badminton,0W4IxD0gTu4,39,49,train,0
playing badminton,14bjIuA-CQM,1728,1738,train,0
playing badminton,1A32ZKwknMM,113,123,train,0
playing badminton,1Em_7cYphZo,35,45,train,0
playing badminton,1iyn-TXkHoc,38,48,train,0
playing bagpipes,-QJGnhkNZ9w,7,17,train,0
playing bagpipes,-QTdPF78Oxg,12,22,train,0
playing bagpipes,-sXw1jFqMqs,16,26,train,0
playing bagpipes,-Uwv2QaU8MA,2,12,train,0
playing bagpipes,-V00wKlFJA0,85,95,train,0
playing bagpipes,-vg0_9qr9LQ,126,136,train,0
playing bagpipes,-yGyuo_jONs,14,24,train,0
playing bagpipes,-_fyC_TDjK0,48,58,train,0
playing bagpipes,05ifsdWfJWI,3,13,train,0
playing bagpipes,07Oel7TK8aQ,113,123,train,0
playing bagpipes,0As3ewyjpis,12,22,train,0
playing bagpipes,0dgmG3h9RLA,13,23,train,0
playing bagpipes,0Dycv1PY7Og,11,21,train,0
playing bagpipes,0XEyBtqxh-c,3,13,train,0
playing bagpipes,15gUABtgW4Q,13,23,train,0
playing bagpipes,15IN2PHDvkQ,76,86,train,0
playing bagpipes,1EKTmOoYPik,41,51,train,0
playing bagpipes,1o0355cVTAA,67,77,train,0
playing bagpipes,1PlBXRERIA8,10,20,train,0
playing bagpipes,1QFGl3b2KRs,8,18,train,0
playing basketball,-t5t28Li8GM,32,42,train,0
playing basketball,-vM7jvcAamk,190,200,train,0
playing basketball,-WxZGeVbAak,60,70,train,0
playing basketball,01wMUGr-l8A,45,55,train,1
playing basketball,02MNrgUMpsc,0,10,train,0
playing basketball,069QIby6vF4,1,11,train,1
playing basketball,06oYk7VN3GQ,65,75,train,0
playing basketball,078OaAFQnuM,4,14,train,0
playing basketball,07xC-djEXGI,55,65,train,0
playing basketball,0afypHPeHms,2,12,train,0
playing basketball,0BPysL-PnOc,374,384,train,0
playing basketball,0cqUmlmR1Hk,179,189,train,0
playing basketball,0dnnXXTpZx0,8,18,train,0
playing basketball,0e455NE3MiE,6,16,train,0
playing basketball,0emvvG5rjSU,12,22,train,0
playing basketball,0f5z2mEKG_Q,20,30,train,0
playing basketball,0IZEp6U07iw,0,10,train,0
playing basketball,0oMyAB1S1PY,9,19,train,0
playing basketball,0PanqHBy81o,14,24,train,0
playing basketball,0qoLEgWyS50,278,288,train,0
playing basketball,0R6euYb4DqY,471,481,train,0
playing basketball,0rTfnwcqcd8,143,153,train,0
playing basketball,0SueyYR3JaM,7,17,train,0
playing basketball,0TAo_cZw_vI,0,10,train,0
playing basketball,0vR_muagZoU,0,10,train,0
playing basketball,16t7A5Eycpo,500,510,train,0
playing basketball,18gV_5W2xIw,165,175,train,0
playing basketball,19Cqv4GFWpY,20,30,train,0
playing basketball,19xrg5dJC6Y,124,134,train,0
playing basketball,1CwDPaXkLDc,30,40,train,0
playing bass guitar,-js8tMwwM0s,644,654,train,0
playing bass guitar,-myCf0EqkuA,173,183,train,0
playing bass guitar,-nGghXnUBYE,86,96,train,0
playing bass guitar,-nRibTFRHJo,149,159,train,0
playing bass guitar,-OKWQGh34kw,100,110,train,0
playing bass guitar,-qtCebhXbYM,99,109,train,0
playing bass guitar,-tHhal7E82A,103,113,train,0
playing bass guitar,-TKBCaIKr18,74,84,train,0
playing bass guitar,-Wr6WOXnztk,194,204,train,0
playing bass guitar,-zqAJvNTgyQ,67,77,train,0
playing bass guitar,02vVymJ73KA,105,115,train,0
playing bass guitar,03dk_pVIbfg,51,61,train,0
playing bass guitar,0A2QpjSgGLw,208,218,train,0
playing bass guitar,0HJ8gzNE2JA,190,200,train,0
playing bass guitar,0I8Ua_rYTzs,104,114,train,0
playing bass guitar,0itpHjBcLTc,423,433,train,0
playing bass guitar,0K1GHOu4viA,150,160,train,0
playing bass guitar,0K3qrT8gJcc,7,17,train,0
playing bass guitar,0kVNJGiziRE,84,94,train,0
playing bass guitar,0LL7YQJ4bWU,622,632,train,0
playing bass guitar,0MuB7oRB148,47,57,train,0
playing bass guitar,0RpOfc9ERm8,37,47,train,0
playing bass guitar,0RQ1b19NVg8,73,83,train,0
playing bass guitar,0tQKbIfaBoA,3,13,train,0
playing bass guitar,137o9LRW0KI,79,89,train,0
