,label,youtube_id,time_start,time_end,split,is_cc
4043,playing bass guitar,0MuB7oRB148,47,57,train,0
4044,playing bass guitar,0RpOfc9ERm8,37,47,train,0
4045,playing bass guitar,0RQ1b19NVg8,73,83,train,0
4046,playing bass guitar,0tQKbIfaBoA,3,13,train,0
4047,playing bass guitar,137o9LRW0KI,79,89,train,0
4048,playing bass guitar,141WGu3DwVI,50,60,train,0
4049,playing bass guitar,1671PXARM4o,193,203,train,0
4050,playing bass guitar,19J3APU1rxU,384,394,train,0
4051,playing bass guitar,1Dpi63wNOjo,479,489,train,0
4052,playing bass guitar,1HpX6u86da0,136,146,train,0
4053,playing cards,0cegNnCGZ4I,242,252,train,1
4054,playing cards,0RJgviqdijk,34,44,train,0
4055,playing cards,0tv8IKmvpuc,18,28,train,0
4056,playing cards,11w6zhSbkgE,96,106,train,0
4057,playing cards,1BZBRIwuEDo,120,130,train,0
4058,playing cards,1cdMJMIaHYM,85,95,train,0
4059,playing cards,1eXa1EnU-AY,97,107,train,0
4060,playing cards,1F78tW5MdB0,162,172,train,0
4061,playing cards,1fct7dlUeNc,0,10,train,0
4062,playing cards,1qfozIVS49c,130,140,train,0
4063,playing cards,1QJRSTQ0TNQ,90,100,train,0
4064,playing cards,28KRtLN1RyY,2,12,train,0
4065,playing cards,28mk--sAOIw,107,117,train,0
4066,playing cards,2eMhTo4C4nk,219,229,train,0
4067,playing cards,2JXg_5AALiY,149,159,train,0
4068,playing cards,2kwEp8fJbKw,74,84,train,0
4069,playing cards,2m_Lhkn_YYo,64,74,train,0
4070,playing cards,2t7HzrzszOI,277,287,train,0
4071,playing cello,00dF_UdPwj0,1,11,train,0
4072,playing cello,01UETgu-H60,35,45,train,0
4073,playing cello,04BSXGsGaYg,23,33,train,0
4074,playing cello,09iToAXEzvo,15,25,train,0
4075,playing cello,0AQ5JzHtsbQ,11,21,train,0
4076,playing cello,0E6QiCszwUg,17,27,train,0
4077,playing cello,0f5_bf43ReU,62,72,train,0
4078,playing cello,0HDbtOcapzM,1,11,train,0
4079,playing cello,0KRximLrxDw,480,490,train,0
4080,playing cello,0MHaQurYc-Q,115,125,train,0
4081,playing cello,0pDGUfKAcIU,376,386,train,0
4082,playing cello,0PV1ImglUMo,4,14,train,0
4083,playing cello,0qBJ5bw9554,68,78,train,0
4084,playing cello,0QFSvMNvCag,92,102,train,0
4085,playing cello,0WUj8tsyu-Q,23,33,train,0
4086,playing cello,0Y4ZyFIoXyQ,1,11,train,0
4087,playing cello,13JmYSCb8_M,44,54,train,0
4088,playing cello,143rOyyw6gU,144,154,train,0
4089,playing cello,14Ah8zem_Fc,98,108,train,0
4090,playing cello,150wGFFBkQo,76,86,train,0
4091,playing cello,16TgcUAIOF0,3,13,train,0
4092,playing cello,18SJYcWCmWo,435,445,train,0
4093,playing cello,1f7rOgUh2UE,84,94,train,0
4094,playing cello,1fJKI9zKuhY,144,154,train,0
4095,playing cello,1KDcd8fzdtg,13,23,train,0
4096,playing cello,1nlmR2qBHjI,25,35,train,0
4097,playing cello,1OU7-IDIkKk,1,11,train,0
4098,playing chess,-iJWMBW_d0g,522,532,train,0
4099,playing chess,-jqXLKrgZAc,1,11,train,0
4100,playing chess,-MPMmZZevqY,80,90,train,0
4101,playing chess,-NPyCUiyH8c,4,14,train,0
4102,playing chess,-w94k14h8OA,3,13,train,0
4103,playing chess,-WvSc9SoumE,19,29,train,0
4104,playing chess,-Yi17CdZiGg,144,154,train,0
4105,playing chess,-_0UNI0QVQU,94,104,train,0
4106,playing chess,02AjbqLS3b0,4,14,train,0
4107,playing chess,02LmFAaL4es,104,114,train,0
4108,playing chess,04adDXjTI-w,318,328,train,0
4109,playing chess,076RvQDjUAA,147,157,train,0
4110,playing chess,0AuHAt_UVsU,12,22,train,0
4111,playing chess,0hSxQU32jS0,34,44,train,0
4112,playing chess,0IPiKLTwG8k,5,15,train,0
4113,playing chess,0q56zL_CkuY,69,79,train,0
4114,playing chess,0RAYQxOqQAQ,89,99,train,0
4115,playing chess,0v5U55exszg,2,12,train,0
4116,playing chess,0vFEKIfX-rk,49,59,train,0
4117,playing chess,0XdFMw8_gT8,8,18,train,0
4118,playing chess,0z5yBF1pNQw,74,84,train,0
4119,playing clarinet,-qnlkFt5e_w,15,25,train,0
4120,playing clarinet,-sXb-urx3Y0,150,160,train,0
4121,playing clarinet,-tVcRS3Olmo,169,179,train,0
4122,playing clarinet,-V2uLG7pjnc,4,14,train,0
4123,playing clarinet,-v6FmvDPYDk,350,360,train,0
4124,playing clarinet,0-oQBxi06zM,2,12,train,0
4125,playing clarinet,0hwS6-Cnm20,3,13,train,0
4126,playing clarinet,0jJ92N6nrdY,13,23,train,0
4127,playing clarinet,0jzenFIgH8k,219,229,train,0
4128,playing clarinet,0NiXqbeVuXU,101,111,train,0
4129,playing clarinet,0pvfJqWDHdU,112,122,train,0
4130,playing clarinet,0wX2bwUELps,18,28,train,0
4131,playing clarinet,0wZ9POw0Rt4,523,533,train,0
4132,playing clarinet,0YStJrAP5Vo,280,290,train,0
4133,playing clarinet,13m2HrnIZPI,377,387,train,0
4134,playing clarinet,14sdLZ1pALc,1,11,train,0
4135,playing clarinet,156mFWd2lNI,29,39,train,1
4136,playing clarinet,15OWGo5QhDU,215,225,train,0
4137,playing clarinet,1j3mktWIn8s,0,10,train,0
4138,playing clarinet,1kgFsFFxsQ8,76,86,train,0
4139,playing clarinet,1kgtktF6AFg,84,94,train,0
4140,playing clarinet,1lOtwWVEb74,19,29,train,0
4141,playing clarinet,1MNKQ85zcek,324,334,train,0
4142,playing clarinet,1nzfFpl2e0A,201,211,train,0
4143,playing clarinet,1qI0CuOfSfM,61,71,train,0
4144,playing clarinet,1wMk64QYozs,350,360,train,0
4145,playing clarinet,1xbxPZPZdYU,14,24,train,0
4146,playing controller,0kVSqQHfluc,195,205,train,0
4147,playing controller,0octJDt2Nsg,462,472,train,0
4148,playing controller,0s0Ipq_9D6Y,215,225,train,0
4149,playing controller,0xdr_ncu7BY,147,157,train,0
4150,playing controller,0xRRSlMdTTg,20,30,train,0
4151,playing controller,1E8T5EBCmLk,24,34,train,0
4152,playing controller,1GtEL3AHHgs,90,100,train,0
4153,playing controller,1hjvAzwvBYY,72,82,train,0
4154,playing controller,1KNCDq837C0,243,253,train,0
4155,playing controller,1QOhmyelYtk,75,85,train,0
4156,playing controller,1rpBnwy0-q4,91,101,train,0
4157,playing cricket,09xzLJcs1t0,1051,1061,train,0
4158,playing cricket,0DjELo_zVuk,75,85,train,0
4159,playing cricket,0GmlEUoSdMU,3,13,train,0
4160,playing cricket,0kibMAeaO0M,54,64,train,0
4161,playing cricket,0NDZHbI2F-I,228,238,train,0
4162,playing cricket,0OJbejvpWLU,18,28,train,0
4163,playing cricket,0RKJ7wXHOPw,10,20,train,0
4164,playing cricket,0SBNNYUXKTA,7,17,train,0
4165,playing cricket,0WcEnho2bgQ,1,11,train,0
4166,playing cricket,0w_-XutCp40,50,60,train,0
4167,playing cricket,17x7dT-zG-8,28,38,train,0
4168,playing cricket,1c1ewFNUrVw,259,269,train,0
4169,playing cricket,1crk0Bj-yMM,172,182,train,0
4170,playing cricket,1ELZzmBXUbs,25,35,train,0
4171,playing cricket,1hk7dDs3czE,2736,2746,train,1
4172,playing cricket,1KJyZax_TFI,26,36,train,0
4173,playing cricket,1MK0zk3Uwf0,3,13,train,0
4174,playing cricket,1MyiqK3eIAY,23,33,train,0
4175,playing cricket,1pU089Ct0Sk,126,136,train,0
4176,playing cricket,1quvHBALwb8,41,51,train,0
4177,playing cricket,1tZ8iKZzymc,29,39,train,0
4178,playing cricket,1Vc4FkqJBkM,118,128,train,0
4179,playing cricket,1Vjta6CfR1U,90,100,train,0
4180,playing cricket,1Zb7gjVRBd4,17,27,train,0
4181,playing cymbals,02XVBfuCtwE,17,27,train,0
4182,playing cymbals,05dnFrtUqDg,87,97,train,0
4183,playing cymbals,0MGIPHNTMrk,163,173,train,0
4184,playing cymbals,1-PyDZZwDVI,2,12,train,0
4185,playing cymbals,1FJFLrVCCds,32,42,train,0
4186,playing cymbals,1P9g0Dx5Z2g,14,24,train,0
4187,playing cymbals,1pioUMbKZA4,70,80,train,0
4188,playing cymbals,1t4Y0jNJwDQ,12,22,train,0
4189,playing cymbals,1XD78cBg8Bc,16,26,train,0
4190,playing cymbals,1Xk7WmPaBLg,51,61,train,0
4191,playing cymbals,1zlW6VkQuOo,80,90,train,0
4192,playing cymbals,25E8qfqtvdk,1,11,train,0
4193,playing cymbals,26PffijvV-o,407,417,train,0
4194,playing cymbals,291f-JUw7KI,79,89,train,0
4195,playing cymbals,2IB2wEQx2hI,55,65,train,0
4196,playing didgeridoo,-ua3Orkh4yQ,81,91,train,0
4197,playing didgeridoo,-vqYOgUJt0E,103,113,train,0
4198,playing didgeridoo,02oth2Jkk9Q,101,111,train,0
4199,playing didgeridoo,0beBznsfzsk,1,11,train,0
4200,playing didgeridoo,0nozjFPHWUY,19,29,train,0
4201,playing didgeridoo,0PswdkxZxIE,37,47,train,0
4202,playing didgeridoo,0R_GmXLeVLM,89,99,train,0
4203,playing didgeridoo,0UC74Gca9bI,45,55,train,0
4204,playing didgeridoo,0Vih_lQNcCw,29,39,train,0
4205,playing didgeridoo,0vyVxyj7QRM,8,18,train,0
4206,playing didgeridoo,0xKQVsd05lA,114,124,train,0
4207,playing didgeridoo,1-mo1IALh-w,104,114,train,0
4208,playing didgeridoo,1-Wz8oFfKEE,149,159,train,0
4209,playing didgeridoo,13clccfHYXk,180,190,train,0
4210,playing didgeridoo,15NwMV62k7M,48,58,train,0
4211,playing didgeridoo,1bDrGAEPZPs,0,10,train,0
4212,playing didgeridoo,1cRw2F_cXTY,10,20,train,0
4213,playing didgeridoo,1oxoJfP2zCM,19,29,train,0
4214,playing didgeridoo,1ptGIodf644,218,228,train,0
4215,playing drums,-VLYS339Eis,67,77,train,0
4216,playing drums,-VNC9Xyam2A,26,36,train,0
4217,playing drums,-x0GUhry63g,17,27,train,0
4218,playing drums,-ZloKcjoAhQ,0,10,train,0
4219,playing drums,0503jIZTbQ0,0,10,train,0
4220,playing drums,0aNBmnq0Dk4,52,62,train,0
4221,playing drums,0EsIDu_8y6o,311,321,train,0
4222,playing drums,0eZzAavRayM,99,109,train,0
4223,playing drums,0jIajLhY7nQ,101,111,train,0
4224,playing drums,0P4r4EOm3Uw,97,107,train,0
4225,playing drums,0pb2dbmNTng,44,54,train,0
4226,playing drums,0SE-mWiNx_c,22,32,train,0
4227,playing drums,0vJBFSDG1ss,189,199,train,0
4228,playing drums,0xQQKj-oERU,283,293,train,0
4229,playing drums,0ZuRu4d1nHc,186,196,train,0
4230,playing drums,13drKAjDxcA,0,10,train,0
4231,playing drums,19843wjXlZU,21,31,train,0
4232,playing drums,1BKgTxnQmpY,175,185,train,0
4233,playing drums,1bNx06Nq40k,20,30,train,0
4234,playing drums,1DvaZNMuXss,110,120,train,0
4235,playing drums,1j0ITV0KCFc,215,225,train,0
4236,playing drums,1KIkAsoH5HY,113,123,train,0
4237,playing flute,0OxOqcRuWJY,70,80,train,0
4238,playing flute,0Se70qqXhPE,82,92,train,0
4239,playing flute,12LuUYjkF40,6,16,train,0
4240,playing flute,1dlwp4q6dPw,13,23,train,0
4241,playing flute,1hJnwE11XZ0,0,10,train,0
4242,playing flute,1jIYySXQziQ,145,155,train,0
4243,playing flute,1k3y_lf2ZP8,43,53,train,0
4244,playing flute,1lhub4HIJkw,146,156,train,0
4245,playing flute,1Su2CfxfjNg,63,73,train,0
4246,playing flute,29TH6RoqAFk,24,34,train,0
4247,playing guitar,-JU6mYrtOwk,22,32,train,0
4248,playing guitar,-MfVZopgATw,139,149,train,0
4249,playing guitar,-MMxEvltTLo,24,34,train,0
4250,playing guitar,-O4iEuGsahU,100,110,train,0
4251,playing guitar,-sNxsjGI1rk,25,35,train,0
4252,playing guitar,-vhh8d9Ckhk,1,11,train,0
4253,playing guitar,-wnlQz8oACI,25,35,train,1
4254,playing guitar,03jVDJT45Y0,14,24,train,0
4255,playing guitar,0cm0gm-p-3Y,331,341,train,0
4256,playing guitar,0gl7ftgE-LU,195,205,train,0
4257,playing guitar,0KQ1DERpHok,5,15,train,1
4258,playing guitar,0mHZbi8z_gI,349,359,train,0
4259,playing guitar,0pMHQRbjb6w,86,96,train,0
4260,playing guitar,0UXvV5iS_eg,229,239,train,0
4261,playing guitar,0V91RZRZPt8,51,61,train,0
4262,playing guitar,0vs9rVPyGH8,174,184,train,0
4263,playing guitar,0YhfLhkQCdY,197,207,train,1
4264,playing guitar,1-CTGzsuoI4,109,119,train,0
4265,playing guitar,1-diSjtnG48,202,212,train,0
4266,playing guitar,163UOpJwnKM,43,53,train,0
4267,playing guitar,1AHVfRfx2Cg,55,65,train,0
4268,playing guitar,1ajJEcNy7dQ,53,63,train,0
4269,playing guitar,1anT6f9nagM,28,38,train,0
4270,playing guitar,1B4pZBmI_gU,100,110,train,0
4271,playing guitar,1G0PSqtpz3U,2,12,train,0
4272,playing guitar,1MFaLsm8GTU,0,10,train,0
4273,playing guitar,1PjzT6dDTQ0,52,62,train,1
4274,playing guitar,1QpRZs78gQ8,101,111,train,0
4275,playing guitar,1rXbDKO2MwM,127,137,train,0
4276,playing guitar,1URz-78ILe8,10,20,train,0
4277,playing harmonica,-rKfz35NgHk,124,134,train,0
4278,playing harmonica,-v-Zail6TNw,24,34,train,0
4279,playing harmonica,-VZ3LiN_qIs,45,55,train,0
4280,playing harmonica,-YfAShxhiGg,3,13,train,0
4281,playing harmonica,-YvreOwOF5c,397,407,train,0
4282,playing harmonica,-ZAln9tDicI,26,36,train,0
4283,playing harmonica,0-IHhwe0hiI,130,140,train,0
4284,playing harmonica,0aG29RnTmU4,121,131,train,0
4285,playing harmonica,0Jm1eeKPbyk,1,11,train,0
4286,playing harmonica,0k0mUCgpItw,17,27,train,0
4287,playing harmonica,0MVU9SG3nZc,18,28,train,0
4288,playing harmonica,0pG3n-gbK-8,35,45,train,0
4289,playing harmonica,0r5xzu8b0bA,1,11,train,0
4290,playing harmonica,0X2IkSJsAEE,125,135,train,0
4291,playing harmonica,0yX4JmEvB3k,4,14,train,0
4292,playing harmonica,0zFAutMx200,26,36,train,0
4293,playing harmonica,11gatdodAnk,65,75,train,0
4294,playing harmonica,18ceUgqcSb8,42,52,train,0
4295,playing harmonica,1Ak94yxKsw8,41,51,train,0
4296,playing harmonica,1cWEXRBBgyQ,5,15,train,0
4297,playing harmonica,1gcj1BFya6M,2,12,train,0
4298,playing harmonica,1gseP5bOz3Y,18,28,train,0
4299,playing harmonica,1h5y-q1L9rg,264,274,train,0
4300,playing harmonica,1HfCdmtv-88,44,54,train,0
4301,playing harmonica,1IAqWTOdBHw,5,15,train,0
4302,playing harp,-UR3K0UubpE,36,46,train,0
4303,playing harp,-VRA-PoenD8,82,92,train,0
4304,playing harp,-x--ajxJq6o,93,103,train,0
4305,playing harp,00kvV67NAjQ,69,79,train,0
4306,playing harp,09pjrAvRdYw,59,69,train,0
4307,playing harp,09v9gTzLcoc,35,45,train,0
4308,playing harp,0AalHtEEAFU,3,13,train,0
4309,playing harp,0c4fhU4_8do,3,13,train,0
4310,playing harp,0DTh9P_X9pw,24,34,train,0
4311,playing harp,0h2twJWygNI,36,46,train,0
4312,playing harp,0HTxaoHxF50,375,385,train,0
4313,playing harp,0Ie8yDSvM8A,12,22,train,0
4314,playing harp,0If7Y5Ipc3o,141,151,train,0
4315,playing harp,0IozzjLirMA,62,72,train,0
4316,playing harp,0kRp-cRVjKg,34,44,train,0
4317,playing harp,0KunQz2uzQ0,128,138,train,0
4318,playing harp,0LcRpzwseS4,8,18,train,0
4319,playing harp,0LMal_bES8k,3,13,train,0
4320,playing harp,0ngkmgl7hi4,10,20,train,0
4321,playing harp,0oaHKuk1Wjg,13,23,train,0
4322,playing harp,0RIc6mwDRaQ,44,54,train,0
4323,playing harp,0vYTIJ30UhM,51,61,train,0
4324,playing harp,1-fkhncjc0A,26,36,train,0
4325,playing harp,17o05MAdbHQ,38,48,train,1
4326,playing harp,17VG9f25Co4,1,11,train,0
4327,playing harp,1juNyTSCVrw,10,20,train,0
4328,playing harp,1OctTl0hkTw,25,35,train,0
4329,playing harp,1SZx-Rxidhw,2,12,train,0
4330,playing harp,1Wtoz-_nOBU,22,32,train,0
4331,playing harp,22864CrREVE,18,28,train,0
4332,playing ice hockey,-PJZHqWvhdc,0,10,train,0
4333,playing ice hockey,-q4xNl2q9QI,2,12,train,0
4334,playing ice hockey,-qF9Pr_OCKw,59,69,train,0
4335,playing ice hockey,-uW4WQZoMjw,15,25,train,0
4336,playing ice hockey,-xBTCPnexoI,11,21,train,0
4337,playing ice hockey,03r_pXXNu78,291,301,train,0
4338,playing ice hockey,0Ay21v81jIM,47,57,train,0
4339,playing ice hockey,0BdF3HhFCdw,34,44,train,0
4340,playing ice hockey,0BjXXtQnPMk,0,10,train,0
4341,playing ice hockey,0Hh85gE5s2c,484,494,train,0
4342,playing ice hockey,0ihmR99kY_A,465,475,train,0
4343,playing ice hockey,0NBXx8Am5js,320,330,train,0
4344,playing ice hockey,0PdRifpcTAs,39,49,train,0
4345,playing ice hockey,0PnCitveft8,26,36,train,0
4346,playing ice hockey,0RrSCIIZBZ4,95,105,train,0
4347,playing ice hockey,0S0ELi48GUc,221,231,train,0
4348,playing ice hockey,0Tg6tjdHfNY,81,91,train,0
4349,playing ice hockey,0ue8N--K6lo,23,33,train,0
4350,playing ice hockey,0wn-scH1HAs,24,34,train,0
4351,playing ice hockey,15EhqOy1peU,160,170,train,0
4352,playing ice hockey,17jDhjqPNls,136,146,train,0
4353,playing ice hockey,1EEIjxNmFgk,9,19,train,0
4354,playing ice hockey,1mAvfWspn3E,27,37,train,0
4355,playing ice hockey,1nVmIs3U_l8,10,20,train,0
4356,playing keyboard,0MbpR9XFRUI,205,215,train,0
4357,playing keyboard,0NN2c3H81tI,2,12,train,0
4358,playing keyboard,0P09Z7TU8Co,1,11,train,0
4359,playing keyboard,0snxXPvBH_M,31,41,train,0
4360,playing keyboard,0WaO8qB40eQ,35,45,train,0
4361,playing keyboard,1ejdQhVglFA,0,10,train,0
4362,playing keyboard,1JhKyd9mYLg,1,11,train,0
4363,playing keyboard,1K1WmHkf-B8,6,16,train,0
4364,playing keyboard,1uLIPzNnFck,198,208,train,0
4365,playing keyboard,1xUcNMhYwjI,5,15,train,0
4366,playing keyboard,1_qdZv5eekw,0,10,train,0
4367,playing keyboard,24hPACgHfN4,23,33,train,0
4368,playing keyboard,2BEe48-6f9U,14,24,train,0
4369,playing keyboard,2KfnP_nZPM4,1,11,train,0
4370,playing keyboard,2omGWBpGrS4,0,10,train,0
4371,playing keyboard,2qQBraQ7cO8,17,27,train,0
4372,playing kickball,0cR5ap1n5Uo,143,153,train,0
4373,playing kickball,0Hn-ViZTO7M,105,115,train,0
4374,playing kickball,0jBwj0bfZ3Y,0,10,train,0
4375,playing kickball,0VI-q3WY5Mg,35,45,train,0
4376,playing kickball,13Z_SDkdKkg,150,160,train,0
4377,playing kickball,18yZR3NDaXM,70,80,train,0
4378,playing kickball,1DLRj_ytlMQ,445,455,train,0
4379,playing kickball,1zBfMrwszgc,488,498,train,0
4380,playing kickball,21Pnu5hKGY0,19,29,train,0
4381,playing kickball,26-bL0A8CAs,129,139,train,0
4382,playing monopoly,0bb5lXJG5dU,2,12,train,0
4383,playing monopoly,0dDUrAJ4WF0,151,161,train,0
4384,playing monopoly,0dk_CszsbFY,124,134,train,0
4385,playing monopoly,0flwmQGXTFI,4,14,train,0
4386,playing monopoly,0Jc-IEqcZts,86,96,train,0
4387,playing monopoly,0Om7g8-52TU,50,60,train,0
4388,playing monopoly,0RttGwQ0TA4,3,13,train,0
4389,playing monopoly,1bH7mUPChkI,350,360,train,0
4390,playing monopoly,1CbQBBBPeeo,3,13,train,0
4391,playing monopoly,1h9vbSR26v0,197,207,train,0
4392,playing monopoly,1MCKnLnBmcM,125,135,train,0
4393,playing monopoly,1ZgY-ThwS0c,3,13,train,0
4394,playing monopoly,2440T0m0-GY,33,43,train,0
4395,playing monopoly,2GhJ0v-A_4k,11,21,train,0
4396,playing monopoly,2gw_JgHOqIk,44,54,train,0
4397,playing monopoly,2mBA49IuzZs,2852,2862,train,0
4398,playing monopoly,2MIKJdPn04k,38,48,train,0
4399,playing organ,07xteKplxbs,198,208,train,0
4400,playing organ,0lADrGraraw,21,31,train,0
4401,playing organ,0ybC_a5ikU4,379,389,train,0
4402,playing organ,18nqTm01llg,1,11,train,0
4403,playing organ,1AlbEWGJT2E,42,52,train,0
4404,playing organ,1cXNtiULuNs,2,12,train,0
4405,playing organ,1e2Wd6tKbn0,58,68,train,0
4406,playing organ,1e4lw5ZLK4I,14,24,train,0
4407,playing organ,1ky5Ui_s0P0,0,10,train,0
4408,playing organ,1rfzCRvPbVI,117,127,train,0
4409,playing organ,1U1wUbQ6Dqs,161,171,train,0
4410,playing organ,1v7duyDoz4U,149,159,train,0
4411,playing organ,1vxXTamXmPY,80,90,train,0
4412,playing organ,1xuiAfyCg2w,66,76,train,0
4413,playing organ,21264GpoPDs,120,130,train,0
4414,playing organ,2Cm7nbWn0c4,71,81,train,0
4415,playing paintball,0fiXlOTNvR8,409,419,train,0
4416,playing paintball,0k8YsNq1EWs,2,12,train,0
4417,playing paintball,0owIB6k9324,24,34,train,0
4418,playing paintball,0R4rZNiVlbU,17,27,train,0
4419,playing paintball,0sCN0p4ZgeA,63,73,train,0
4420,playing paintball,0s_rMUbAHko,43,53,train,1
4421,playing paintball,0TQ-eV8d1EI,3,13,train,0
4422,playing paintball,0TQPry_3LxY,672,682,train,0
4423,playing paintball,0yEy6vbj7T0,187,197,train,0
4424,playing paintball,0YZOoH5Xjy8,120,130,train,0
4425,playing paintball,0YZYbeisanc,30,40,train,0
4426,playing paintball,0zEeHJCkK2g,73,83,train,0
4427,playing paintball,1-Y5z-CE_B0,9,19,train,0
4428,playing paintball,1-Yezrc1Yig,15,25,train,0
4429,playing paintball,19H78KOiYXw,27,37,train,0
4430,playing paintball,19l1qRJC2Z4,234,244,train,0
4431,playing paintball,1CxYQfOpd3M,3,13,train,0
4432,playing paintball,1jOQE-IxcTo,254,264,train,0
4433,playing paintball,1KF7iv3JqGQ,2,12,train,1
4434,playing paintball,1msEzb9PuGA,197,207,train,0
4435,playing paintball,1mtD0EC7jiA,2,12,train,0
4436,playing paintball,1oaWj3_HC4Q,8,18,train,0
4437,playing paintball,1oSXTqrQ0LE,10,20,train,0
4438,playing paintball,1qBm2aYzeCI,51,61,train,0
4439,playing paintball,1qCmv71B56k,66,76,train,0
4440,playing paintball,1xfmVRZIMg8,80,90,train,0
4441,playing paintball,1xgYPmfH9kM,10,20,train,0
4442,playing paintball,2-EC4tvhfrc,171,181,train,0
4443,playing paintball,24TINX3B48Q,130,140,train,0
4444,playing paintball,2bzTepo6zeo,110,120,train,0
4445,playing piano,07GXIxXFtPw,103,113,train,0
4446,playing piano,0akd4dI4iCk,16,26,train,0
4447,playing piano,0akw3bNrcmQ,1,11,train,0
4448,playing piano,0EkF51m3Xhw,128,138,train,0
4449,playing piano,0L4S5alFZWk,55,65,train,0
4450,playing piano,0M4c-KFH9Bg,90,100,train,0
4451,playing piano,0P1yjyctTT4,27,37,train,0
4452,playing piano,0P3oM5quVRc,33,43,train,0
4453,playing piano,0V-vPFLaEcU,9,19,train,1
4454,playing piano,0vL9t0GKTts,84,94,train,0
4455,playing piano,0XBwkX3XJRs,85,95,train,0
4456,playing piano,1bH41AGlm7s,48,58,train,0
4457,playing piano,1CxmII5jzBg,3,13,train,0
4458,playing piano,1enW549GC9s,86,96,train,0
4459,playing piano,1oZ7jSyWgNU,3,13,train,0
4460,playing piano,1Y3YpULFdjE,105,115,train,0
4461,playing poker,-RhSMyvSxQA,0,10,train,0
4462,playing poker,-W-DAzcFlfc,102,112,train,0
4463,playing poker,-WqpotlH-IM,45,55,train,0
4464,playing poker,-YT_H9-IvVA,136,146,train,0
4465,playing poker,00chnjjV4ZA,346,356,train,0
4466,playing poker,04QvUE15qZ4,2,12,train,0
4467,playing poker,07UWZeMN6I8,92,102,train,0
4468,playing poker,08fFu-1FgsA,189,199,train,0
4469,playing poker,09Ta2V6qS2A,68,78,train,0
4470,playing poker,0bWQ8wguwmU,56,66,train,0
4471,playing poker,0c1U9o_Jbk0,600,610,train,0
4472,playing poker,0dlJMuKsoF4,38,48,train,0
4473,playing poker,0L3VVj5duzk,107,117,train,0
4474,playing poker,0ob9wkq1aYk,76,86,train,0
4475,playing poker,0PlhXwJ-hto,120,130,train,0
4476,playing poker,0XteeIaBG6A,115,125,train,0
4477,playing poker,18dYL04z6FM,20,30,train,0
4478,playing poker,1BCMIimDZOs,141,151,train,0
4479,playing poker,1dMT7fHMk_c,65,75,train,0
4480,playing poker,1DwkHSTZ9JA,4,14,train,0
4481,playing poker,1HraYZIEEqA,1,11,train,0
4482,playing poker,1HVttZ6r_7E,201,211,train,0
4483,playing poker,1kBOiIg43A8,198,208,train,0
4484,playing poker,1qoN4SnDUws,193,203,train,0
4485,playing poker,1RAGJqMz1WQ,30,40,train,0
4486,playing poker,1Risf2a-_mQ,43,53,train,0
4487,playing poker,1useZ9QgCNw,845,855,train,0
4488,playing poker,1xavBkN96_s,3,13,train,0
4489,playing poker,1YPgROLg9Kk,118,128,train,0
4490,playing poker,1ZIe1eZqf2o,28,38,train,0
4491,playing recorder,-PBQJJbr1fI,6,16,train,0
4492,playing recorder,-RdkSMHIvAM,8,18,train,0
4493,playing recorder,-stOdploQzI,475,485,train,0
4494,playing recorder,-TJHwkpAlls,6,16,train,0
4495,playing recorder,-UtKEXwM7MY,21,31,train,0
4496,playing recorder,-V6IQZdI-cQ,21,31,train,0
4497,playing recorder,-vN56NXyAtQ,38,48,train,0
4498,playing recorder,-x8KgONw71M,6,16,train,0
4499,playing recorder,-XeU4SvjkGk,0,10,train,0
4500,playing recorder,075OvNUleS8,75,85,train,0
4501,playing recorder,08CaHm6Fxv0,3,13,train,0
4502,playing recorder,09jxwEDf6D8,11,21,train,0
4503,playing recorder,0aG0-C_Z2_I,46,56,train,0
4504,playing recorder,0E27-tAoXwE,4,14,train,0
4505,playing recorder,0e6N0pFufMs,2,12,train,0
4506,playing recorder,0f0peWt9KoQ,58,68,train,0
4507,playing recorder,0frqxwJ4kPQ,52,62,train,0
4508,playing recorder,0kDR67tZkW4,86,96,train,0
4509,playing recorder,0r_BGL3416g,406,416,train,0
4510,playing recorder,0sPHKOoI_2U,39,49,train,0
4511,playing recorder,0T6r3XEau08,1,11,train,0
4512,playing recorder,0TkhiGCqOqY,6,16,train,0
4513,playing recorder,0UM2Eu2mvvQ,33,43,train,0
4514,playing recorder,0VU4alqGawE,96,106,train,0
4515,playing recorder,12uO6-ftSsk,12,22,train,0
4516,playing recorder,149OFW3lTns,1,11,train,0
4517,playing recorder,1DF9Vf8lt0Y,18,28,train,0
4518,playing recorder,1IFUkk_5v0w,31,41,train,0
4519,playing recorder,1L090H2OMyg,100,110,train,0
4520,playing recorder,1LLBRjO4LdY,3,13,train,0
4521,playing saxophone,-oC2surIRXA,2,12,train,0
4522,playing saxophone,-OlmQLuFKKE,50,60,train,0
4523,playing saxophone,-VvCOGy5oTc,13,23,train,0
4524,playing saxophone,02ZCkk7-rS0,58,68,train,0
4525,playing saxophone,03XwHNIKaYY,3,13,train,0
4526,playing saxophone,068UUAWp55Q,4,14,train,0
4527,playing saxophone,0BCEmSbiF3g,15,25,train,0
4528,playing saxophone,0JRV0ep41QE,160,170,train,0
4529,playing saxophone,0jt2lB8AJws,39,49,train,0
4530,playing saxophone,0jt7eOUUYtk,2,12,train,0
4531,playing saxophone,0L84E07zeYw,25,35,train,0
